seller_id,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,95240.0,ipe,RS,-28.81963968937528,-51.28057649442377
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,95240.0,ipê,RS,-28.81823847769776,-51.27958895507069
1354d51653f645349064725ed204e85e,1230,sao paulo,SP,1230.0,sao paulo,SP,-23.536840499999997,-46.657859016028056
1354d51653f645349064725ed204e85e,1230,sao paulo,SP,1230.0,são paulo,SP,-23.53642605467713,-46.6577904708581
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN,59775.0,messias targino,RN,-6.079277221816363,-37.51449013025185
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,25750.0,petropolis,RJ,-22.335539373244224,-43.12911738756552
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,25750.0,petrópolis,RJ,-22.335482868743888,-43.12906148630016
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP,1224.0,sao paulo,SP,-23.54165700360668,-46.65232991838096
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP,1224.0,são paulo,SP,-23.542651285836058,-46.6526514716719
391bbd13b6452244774beff1824006ed,13082,campinas,SP,13082.0,campinas,SP,-22.845301429559346,-47.10321588787578
c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP,2751.0,sao paulo,SP,-23.49086675787552,-46.68137673105775
c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP,2751.0,são paulo,SP,-23.49089668662136,-46.6805964536261
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR,81540.0,curitiba,PR,-25.46654619338596,-49.221651193375294
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP,13660.0,porto ferreira,SP,-21.858792941863733,-47.47982718384467
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG,37004.0,varginha,MG,-21.56107228796411,-45.43291617775222
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG,31130.0,belo horizonte,MG,-19.8921396017082,-43.94229006688214
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,91150.0,porto alegre,RS,-30.005704529659635,-51.11824658742572
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,72125.0,brasilia,DF,-15.814542681795135,-48.0679716932802
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,72125.0,brasília,DF,-15.814855357177535,-48.06650644662643
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,72125.0,taguatinga,DF,-15.818028707758966,-48.067014154771215
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP,14050.0,ribeirao preto,SP,-21.17088587029156,-47.82248611011443
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP,14050.0,ribeirão preto,SP,-21.171996565641404,-47.823593986052366
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP,18608.0,botucatu,SP,-22.866896598389985,-48.46035823635395
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR,81320.0,curitiba,PR,-25.476261143572373,-49.31920502469851
dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP,8220.0,sao paulo,SP,-23.537908414377632,-46.466026975921864
dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP,8220.0,são paulo,SP,-23.53738945268047,-46.46380203324968
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES,29260.0,domingos martins,ES,-20.36329861291717,-40.65951846538821
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP,13030.0,campinas,SP,-22.92481964304751,-47.0738605646412
28405831a29823802aa22c084cfd0649,3644,sao paulo,SP,3644.0,sao paulo,SP,-23.52615779719832,-46.53320479564185
28405831a29823802aa22c084cfd0649,3644,sao paulo,SP,3644.0,são paulo,SP,-23.52537291257428,-46.53245048265909
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG,38010.0,uberaba,MG,-19.748034834380746,-47.93631867538386
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP,19027.0,presidente prudente,SP,-22.11261394641203,-51.42129393535142
d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP,1031.0,sao paulo,SP,-23.542110048011814,-46.634890086863116
dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP,3282.0,sao paulo,SP,-23.586404475781794,-46.545557913655585
dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP,3282.0,são paulo,SP,-23.58711001027178,-46.5455775858965
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG,35170.0,coronel fabriciano,MG,-19.50730968446171,-42.62947172695782
b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP,3390.0,sao paulo,SP,-23.59227793838364,-46.525706562264695
b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP,3390.0,são paulo,SP,-23.591220747432054,-46.52541125214958
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS,94930.0,cachoeirinha,RS,-29.94894240011326,-51.10741576534022
6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP,5311.0,sao paulo,SP,-23.528890467107185,-46.74063816847478
6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP,5311.0,são paulo,SP,-23.528781332041866,-46.74004996091975
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP,14940.0,ibitinga,SP,-21.7575376839452,-48.82926174236043
00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP,3333.0,sao paulo,SP,-23.55587292783773,-46.56842115168214
00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP,3333.0,são paulo,SP,-23.556552789341566,-46.56871026296962
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP,9320.0,maua,SP,-23.6598992288005,-46.44185626934626
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP,9320.0,mauá,SP,-23.658132073624724,-46.44285875618896
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ,24754.0,sao goncalo,RJ,-22.872243012846617,-43.027009169834386
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ,24754.0,são gonçalo,RJ,-22.87398470977962,-43.03385182223439
685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP,9820.0,sao bernardo do campo,SP,-23.742206202896813,-46.55357251716804
685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP,9820.0,são bernardo do campo,SP,-23.74221693173288,-46.553237304230734
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP,15014.0,sao jose do rio preto,SP,-20.820161969220397,-49.37726071184704
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP,15014.0,são josé do rio preto,SP,-20.81870970601414,-49.37679046614265
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,14092.0,ribeirao preto,SP,-21.17683178657161,-47.7686162776848
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,14092.0,ribeirão preto,SP,-21.180716004991663,-47.767232134697736
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,19820.0,taruma,SP,-22.74901079462888,-50.578923945961186
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,19820.0,tarumã,SP,-22.750434061679535,-50.579386037665415
cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP,4088.0,sao paulo,SP,-23.605539003606673,-46.66089161288883
cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP,4088.0,são paulo,SP,-23.607138053710507,-46.66239087010217
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP,17400.0,garca,SP,-22.21097680334611,-49.65534742113119
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP,17400.0,garça,SP,-22.211645934720984,-49.6615963579557
61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP,7043.0,guarulhos,SP,-23.4845788148768,-46.55184692574133
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG,38414.0,uberlandia,MG,-18.917171121071842,-48.331379645161256
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG,38414.0,uberlândia,MG,-18.91582429447746,-48.328584359426365
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP,13481.0,limeira,SP,-22.59992917902069,-47.40885355251318
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,4160.0,sao paulo,SP,-23.62580926672054,-46.61139748251486
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,4160.0,são paulo,SP,-23.625852663887155,-46.61049037330481
72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP,4693.0,sao paulo,SP,-23.67850943268516,-46.690332160424695
72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP,4693.0,são paulo,SP,-23.67763295373997,-46.685560293067546
65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP,3060.0,sao paulo,SP,-23.538682791563275,-46.58693125374338
65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP,3060.0,são paulo,SP,-23.540612898746552,-46.585818251457084
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP,13632.0,pirassununga,SP,-22.013539307459784,-47.415400941175676
72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP,2116.0,sao paulo,SP,-23.51906498112988,-46.58460977393391
72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP,2116.0,são paulo,RN,-23.515978148767932,-46.582169967107184
72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP,2116.0,são paulo,SP,-23.522488742440395,-46.587293814386314
c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP,8280.0,sao paulo,SP,-23.560100313765943,-46.47317066292054
c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP,8280.0,são paulo,SP,-23.56192836860984,-46.469945407172915
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP,18015.0,sorocaba,SP,-23.502578618599745,-47.43233400152923
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP,18015.0,sorocaba,SP,-23.502578618599745,-47.43233400152923
5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP,4567.0,sao paulo,SP,-23.612996535662777,-46.689929580356576
5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP,4567.0,são paulo,SP,-23.610788800450067,-46.693020865947226
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG,31844.0,belo horizonte,MG,-19.839018195669112,-43.915014796829055
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP,14020.0,ribeirao preto,SP,-21.202373881484817,-47.80257890667379
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP,14020.0,ribeirão preto,SP,-21.201575296280794,-47.80143607944774
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,13030.0,campinas,SP,-22.92481964304751,-47.0738605646412
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP,7402.0,aruja,SP,-23.396395159587986,-46.31504892861358
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP,7402.0,arujá,SP,-23.39674526894224,-46.31186491479598
c004e5ea15737026cecaee0447e00b75,2035,sao paulo,SP,2035.0,sao paulo,SP,-23.495812658621357,-46.62242195282469
c004e5ea15737026cecaee0447e00b75,2035,sao paulo,SP,2035.0,são paulo,SP,-23.49554091918484,-46.622837326082085
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,74223.0,goiania,GO,-16.707974081983572,-49.26765761817169
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,74223.0,goiânia,GO,-16.707501132684463,-49.26681501412949
1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,SP,13575.0,sao carlos,SP,-22.033689569421924,-47.90937334658665
1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,SP,13575.0,são carlos,SP,-22.0342077238444,-47.90903924771799
74a9b9bddf14ece02beb81f52c41a88d,1156,sao paulo,SP,1156.0,sao paulo,SP,-23.530311382006182,-46.66392101096426
74a9b9bddf14ece02beb81f52c41a88d,1156,sao paulo,SP,1156.0,são paulo,SP,-23.5298272739339,-46.66466605744709
1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,SP,3363.0,sao paulo,SP,-23.563020314898214,-46.539247073201004
1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,SP,3363.0,são paulo,SP,-23.562906344018693,-46.53975898612153
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,85802.0,cascavel,PR,-24.965460105048876,-53.467657278767
e0a366315b1b726b6c7832d664c0f530,2258,sao paulo,SP,2258.0,sao paulo,SP,-23.47623536441803,-46.58208868797982
e0a366315b1b726b6c7832d664c0f530,2258,sao paulo,SP,2258.0,são paulo,SP,-23.475492990980243,-46.58158921917753
4049512728d969bec69f84088b012416,30310,belo horizonte,MG,30310.0,belo horizonte,MG,-19.94775053733622,-43.92900339494492
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ,23954.0,angra dos reis,RJ,-23.011975992596632,-44.538120704328804
cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ,23050.0,rio de janeiro,RJ,-22.906012271591266,-43.56728365029714
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR,87015.0,maringa,PR,-23.428523084157053,-51.95907151638488
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR,87015.0,maringá,PR,-23.4271970626122,-51.9598536225829
4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,SP,8673.0,suzano,SP,-23.538169445720584,-46.31813007658905
a8739afb32aaa45e01815ca76f76f54b,9850,sao bernardo do campo,SP,9850.0,sao bernardo do campo,SP,-23.7276844565756,-46.58035966708981
a8739afb32aaa45e01815ca76f76f54b,9850,sao bernardo do campo,SP,9850.0,são bernardo do campo,SP,-23.72630346776258,-46.58012351017187
d4828feed4cda2cd9d6b37899a95a71e,63020,juzeiro do norte,CE,63020.0,juazeiro do norte,CE,-7.214509587793548,-39.311397815828265
e3d3b3efac954a60d61be70b7e05b49b,3370,sao paulo,SP,3370.0,sao paulo,SP,-23.57067703719198,-46.55917933028447
e3d3b3efac954a60d61be70b7e05b49b,3370,sao paulo,SP,3370.0,são paulo,SP,-23.569329478215685,-46.55953126824974
d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,MG,35501.0,divinopolis,MG,-20.161113219019185,-44.9039377625148
d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,MG,35501.0,divinópolis,MG,-20.160053628283954,-44.90165439301248
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,SC,89170.0,laurentino,SC,-27.22103264021336,-49.730773103309744
33ac3e28642ab8bda860a2f693000e78,6717,cotia,SP,6717.0,cotia,SP,-23.606872072162275,-46.9172517395448
8936ba0de1073ee888cb3185ae5dc661,3372,sao paulo,SP,3372.0,sao paulo,SP,-23.570830142102835,-46.55607264620001
8936ba0de1073ee888cb3185ae5dc661,3372,sao paulo,SP,3372.0,são paulo,SP,-23.56797619900166,-46.5558794806964
18a349e75d307f4b4cc646a691ed4216,1319,sao paulo,SP,1319.0,sao paulo,SP,-23.551951782546563,-46.64178782112353
18a349e75d307f4b4cc646a691ed4216,1319,sao paulo,SP,1319.0,são paulo,SP,-23.552134072162275,-46.64021297307979
a72c2f59332659e361d647515c698798,95270,flores da cunha,RS,95270.0,flores da cunha,RS,-29.03091888832253,-51.182359756490015
b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC,88780.0,imbituba,SC,-28.23919513267532,-48.67329713366172
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC,89256.0,jaragua do sul,SC,-26.48103673967106,-49.060601623868024
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC,89256.0,jaraguá do sul,SC,-26.48191985784453,-49.06153131776232
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR,86035.0,londrina,PR,-23.310090533181278,-51.13526332944775
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS,95780.0,montenegro,RS,-29.68554736183859,-51.4632720475158
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ,20051.0,rio de janeiro,RJ,-22.903858707744234,-43.18249950513589
a080fc8a850289b27500f6b49cca2553,3382,sao paulo,SP,3382.0,sao paulo,SP,-23.58004481127011,-46.53064204142832
a080fc8a850289b27500f6b49cca2553,3382,sao paulo,SP,3382.0,são paulo,SP,-23.58023853677362,-46.53102438891453
9c57bc60cfad5ee62d35d3f1ce4593a1,81200,curitiba,PR,81200.0,curitiba,PR,-25.43691051067581,-49.33321284717839
9539213aa8e023c01937bef95dc006da,3673,sao paulo,SP,3673.0,sao paulo,SP,-23.514970064948905,-46.50186765015292
9539213aa8e023c01937bef95dc006da,3673,sao paulo,SP,3673.0,são paulo,SP,-23.513817939494487,-46.503647973772274
69a43819c758c65a5befb0b471c954d7,86802,apucarana,PR,86802.0,apucarana,PR,-23.56598828982965,-51.4641495497965
8fdca8e349553f99bc738833a62c8802,2189,sao paulo,SP,2189.0,sao paulo,SP,-23.50803947821569,-46.56850169608748
8fdca8e349553f99bc738833a62c8802,2189,sao paulo,SP,2189.0,são paulo,SP,-23.507621497085808,-46.56616243450284
0bb27263628258b8111a0262769fa9db,3077,sao paulo,SP,3077.0,sao paulo,SP,-23.53231703635526,-46.58144783458363
0bb27263628258b8111a0262769fa9db,3077,sao paulo,SP,3077.0,são paulo,SP,-23.53194196947312,-46.580400974464766
08061dc0fc165ed41288cc7acde738ee,6036,osasco,SP,6036.0,osasco,SP,-23.554510659443757,-46.775875670136976
4ebdc7e6cd6102a022dadc49156d4ea8,5030,sao paulo,SP,5030.0,sao paulo,SP,-23.542415528449407,-46.69219306549716
4ebdc7e6cd6102a022dadc49156d4ea8,5030,sao paulo,SP,5030.0,são paulo,SP,-23.54345286565878,-46.691232658477134
f918546be4bec7104d117789ba758b2b,5634,sao paulo,SP,5634.0,sao paulo,SP,-23.604345261728877,-46.73933198987245
f918546be4bec7104d117789ba758b2b,5634,sao paulo,SP,5634.0,são paulo,SP,-23.603123608661765,-46.73926491923939
eb4a59a06b3948e851a7d7a830bcbc42,41820,salvador,BA,41820.0,salvador,BA,-12.984910395614744,-38.45866468324775
80146bc52c4f6af5239b23de2a20262b,6753,taboao da serra,SP,6753.0,taboao da serra,SP,-23.602630201223374,-46.75665710589066
80146bc52c4f6af5239b23de2a20262b,6753,taboao da serra,SP,6753.0,taboão da serra,SP,-23.600850832423674,-46.757617653759596
4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP,3059.0,sao paulo,SP,-23.5406156858157,-46.59189417346644
4091f77d8c768fc3e81c20761471761d,3059,sao paulo,SP,3059.0,são paulo,SP,-23.541136941990324,-46.590758088262426
0dfbed20065e425d2eaefb101f9816c0,13660,porto ferreira,SP,13660.0,porto ferreira,SP,-21.858792941863733,-47.47982718384467
26bad72add1f86e08a776ce4ffdaf1ca,14470,pedregulho,SP,14470.0,pedregulho,SP,-20.251701931229697,-47.4788890779342
e174dc2de86d60fee178170a154c05e7,9210,santo andre,SP,9210.0,santo andre,SP,-23.63682588913086,-46.52871137350685
e174dc2de86d60fee178170a154c05e7,9210,santo andre,SP,9210.0,santo andré,SP,-23.637616496393317,-46.52724048738671
612170e34b97004b3ba37eae81836b4c,93542,novo hamburgo,RS,93542.0,novo hamburgo,RS,-29.68419148924371,-51.09326924244578
2a84855fd20af891be03bc5924d2b453,30111,belo horizonte,MG,30111.0,belo horizonte,MG,-19.91558677880999,-43.93935572078599
cf2384dd2f1dddea3f838efed0945e65,13930,serra negra,SP,13930.0,serra negra,SP,-22.611133020325088,-46.70321704400641
377bc18334c78dd2f1535ef22a3ad225,83015,sao jose dos pinhais,PR,83015.0,sao jose dos pinhais,PR,-25.560725049137204,-49.16929252706444
377bc18334c78dd2f1535ef22a3ad225,83015,sao jose dos pinhais,PR,83015.0,são josé dos pinhais,PR,-25.55839910228029,-49.17235393346615
439a47cc365d6e3bd526812ea9de3c29,8730,mogi das cruzes,SP,8730.0,mogi das cruzes,SP,-23.534744357956964,-46.20151552288476
6ba4733aa33f6386e9fb0c0fd3993b38,95560,torres,RS,95560.0,torres,RS,-29.336385432949523,-49.73646890978941
4b39558c138930b9e5489c93b6df5fe3,49055,aracaju,SE,49055.0,aracaju,SE,-10.914200987529073,-37.06084747424843
4b9750c8ad28220fe6702d4ecb7c898f,13484,limeira,SP,13484.0,limeira,SP,-22.55750300111084,-47.418625753828884
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC,88316.0,itajai,SC,-26.943857101448646,-48.719450482612665
278b6e0b20c4f61fefaa0577943d7a35,88316,itajai,SC,88316.0,itajaí,SC,-26.942722118546982,-48.72106828157708
ba8e85df286308fe68a2ce83a8f8b2d6,88135,santa catarina,SC,88135.0,palhoca,SC,-27.678087007281817,-48.68263178020692
ba8e85df286308fe68a2ce83a8f8b2d6,88135,santa catarina,SC,88135.0,palhoça,SC,-27.675756350387992,-48.683064692806205
2059c39f76271d4ca3f15b5ffaccc8b8,81930,curitiba,PR,81930.0,curitiba,PR,-25.558288459893816,-49.28023353136359
5a05a16bb50629ee31afab8a6d4c2674,95076,caxias do sul,RS,95076.0,caxias do sul,RS,-29.17915863755419,-51.147170889601654
edb65fe661681b1c0de8bd47c8655855,8111,sao paulo,SP,8111.0,sao paulo,SP,-23.490879401610016,-46.37817199570082
edb65fe661681b1c0de8bd47c8655855,8111,sao paulo,SP,8111.0,são paulo,SP,-23.490086477789866,-46.38264673723617
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,89254.0,jaragua do sul,SC,-26.471444663007702,-49.11457316166545
8cbac7e12637ed9cffa18c7875207478,89254,jaragua do sul,SC,89254.0,jaraguá do sul,SC,-26.47044001226804,-49.11335391671437
fdb9095204a334cd8872252ffec6f2db,3331,sao paulo,SP,3331.0,sao paulo,SP,-23.55115348098564,-46.57918922231519
fdb9095204a334cd8872252ffec6f2db,3331,sao paulo,SP,3331.0,são paulo,SP,-23.547832765595615,-46.58271177952979
0cab2da43793a6f3c5ed8514c5f54627,80060,curitiba,PR,80060.0,curitiba,PR,-25.4303283455479,-49.261267749379634
5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,MG,38770.0,joao pinheiro,MG,-17.741681999999997,-46.176473402094274
5b97c06a046398e7005b2b7c0d707a92,38770,joao pinheiro,MG,38770.0,joão pinheiro,MG,-17.740511433969928,-46.176936494252764
aae3bfea055532c57fb453ed3ec80b30,9271,santo andre,SP,9271.0,santo andre,SP,-23.643521873723188,-46.49940466471972
aae3bfea055532c57fb453ed3ec80b30,9271,santo andre,SP,9271.0,santo andré,SP,-23.643393639958525,-46.50051377014863
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR,86706.0,arapongas,PR,-23.421459816219063,-51.42347633889463
cb5df0dcb9e280b1780e9d589889f2c7,15115,bady bassitt,SP,15115.0,bady bassitt,SP,-20.917462848797005,-49.44998274448657
9bcdfa7b615b3abb9461d9e3ad9886ae,89053,blumenau,SC,89053.0,blumenau,SC,-26.8774271673496,-49.0820058388828
271c58a1d139c45eaf3316107c6d3a3b,3632,sao paulo,SP,3632.0,sao paulo,SP,-23.528418443519524,-46.549457761656754
271c58a1d139c45eaf3316107c6d3a3b,3632,sao paulo,SP,3632.0,são paulo,SP,-23.52786348695826,-46.549766543092474
2dee2ce60de9709b1a24083217181a1f,78552,sinop,MT,78552.0,sinop,MT,-11.835901169010288,-55.50803613497868
a154d7316f158bb42e6fa18bbe3afd3a,3804,sao paulo,SP,3804.0,sao paulo,SP,-23.498207375390702,-46.483037533585296
a154d7316f158bb42e6fa18bbe3afd3a,3804,sao paulo,SP,3804.0,são paulo,SP,-23.498568750339892,-46.48167295191585
f84fa566034f5e8e880a07ec624c56af,13330,indaiatuba,SP,13330.0,indaiatuba,SP,-23.085985886354763,-47.21685179489583
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP,17510.0,marilia,SP,-22.1952239686364,-49.95288973841536
4c1c7281388a33dd06daac44f9fadbd1,17510,marilia,SP,17510.0,marília,SP,-22.1973923288196,-49.95232389647413
2063dd1b9f568df1c16741ea7d3e6adb,85065,guarapuava,PR,85065.0,guarapuava,PR,-25.382019557721215,-51.45530900979564
9cea4682e16655f7da87f406902e989e,83707,araucaria,PR,83707.0,araucaria,PR,-25.54852244101986,-49.35966177654132
9cea4682e16655f7da87f406902e989e,83707,araucaria,PR,83707.0,araucária,PR,-25.551612951401477,-49.36025380764669
b1ac6ea7895bc3dd6f0f6f4abbdd2821,92030,canoas,RS,92030.0,canoas,RS,-29.915638861440634,-51.14287607172097
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP,18683.0,lencois paulista,SP,-22.602739515275704,-48.80776335194319
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP,18683.0,lençóis paulista,SP,-22.60099944030763,-48.80772524653746
0ff83046c3fa22efee8ecf291888b191,95110,caxias do sul,RS,95110.0,caxias do sul,RS,-29.19042565481459,-51.232404054226606
2b2fed75b8e5ea3a052fc4c0825da485,36015,juiz de fora,MG,36015.0,juiz de fora,MG,-21.757533003606678,-43.35379840133589
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP,12020.0,taubate,SP,-23.02489355765881,-45.557134211357294
9f50216bfd01913736a55a11b55ea842,12020,taubate,SP,12020.0,taubaté,SP,-23.025756805294524,-45.55826664234902
2d518637f53161b973e01f56ea4bb88e,2992,sao paulo,SP,2992.0,sao paulo,SP,-23.44905683638698,-46.72877901731626
2d518637f53161b973e01f56ea4bb88e,2992,sao paulo,SP,2992.0,são paulo,SP,-23.44892457252735,-46.727692485573286
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,88115.0,sao jose,SC,-27.54375584061156,-48.63572662461396
aafe36600ce604f205b86b5084d3d767,88115,sao jose,SC,88115.0,são josé,SC,-27.54213312164095,-48.63475591492124
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES,29090.0,vitoria,ES,-20.26023165889549,-40.26734268830506
efff9341f3f8f5237b44ff67ed36a7bf,29090,vitoria,ES,29090.0,vitória,ES,-20.2596642461869,-40.26701003843274
a7d0f8dd44f57ef6de7f7f02e3d82630,3225,sao paulo,SP,3225.0,sao paulo,SP,-23.583807455868783,-46.55635469755406
a7d0f8dd44f57ef6de7f7f02e3d82630,3225,sao paulo,SP,3225.0,são paulo,SP,-23.58628638995325,-46.557816855459116
5b07547f10dd980738a1a27f685af669,7013,guarulhos,SP,7013.0,guarulhos,SP,-23.472242481404002,-46.526133923812694
a99504ac23ed125aaf5302af6cc30af9,14300,batatais,SP,14300.0,batatais,SP,-20.891924735345295,-47.58427770451502
5882820ef11c4c068eea0677a7a879b4,95082,caxias do sul,RS,95082.0,caxias do sul,RS,-29.177608260652796,-51.17353497746278
7357b52d27cbaa90f81a96cbc1279396,33400,lagoa santa,MG,33400.0,lagoa santa,MG,-19.639067554452502,-43.90105234158728
180c3376aff0e43dd5788709df48a843,9911,sao paulo,SP,9911.0,diadema,SP,-23.68922598303446,-46.61812471839445
b4b447d715f9ab302a188fb43d3e96b3,4711,sao paulo,SP,4711.0,sao paulo,SP,-23.62931263487438,-46.70045562545442
b4b447d715f9ab302a188fb43d3e96b3,4711,sao paulo,SP,4711.0,são paulo,SP,-23.628545234808676,-46.70182820927345
5e25c632f9db6cfb8bc100421c2737b6,89801,chapeco,SC,89801.0,chapeco,SC,-27.1005969084012,-52.609110784959256
